426, 1061, 1, 0
676, 150, 1, 0
926, 460, 1, 0
1176, 103, 1, 0
1426, 694, 1, 0
1676, 873, 1, 0
1926, 309, 1, 0
2176, 244, 1, 0
2426, 140, 1, 0
3177, 1573, 1, 0
3427, 693, 1, 0
3677, 196, 1, 0
3927, 281, 1, 0
4177, 281, 1, 0
4427, 9, 1, 0
4677, 177, 1, 0
4927, 646, 1, 0
5678, 878, 1, 0
5928, 766, 1, 0
6178, 46, 1, 0
6678, 1037, 1, 0
6928, 532, 1, 0
7178, 121, 1, 0
7678, 1084, 1, 0
7928, 448, 1, 0
8178, 766, 1, 0
8429, 74, 1, 0
8929, 195, 1, 0
9179, 960, 1, 0
9429, 643, 1, 0
9679, 447, 1, 0
9929, 960, 1, 0
11180, 623, 1, 0
11430, 1237, 1, 0
11680, 827, 1, 0
12680, 1395, 1, 0
13680, 1358, 1, 0
13930, 83, 1, 0
14681, 1865, 1, 0
14931, 389, 1, 0
15181, 64, 1, 0
15681, 1169, 1, 0
15931, 547, 1, 0
16932, 1370, 1, 0
17182, 981, 1, 0
17432, 305, 1, 0
18432, 18, 1, 0
18682, 1916, 1, 0
19432, 1166, 1, 0
19682, 574, 1, 0
20433, 46, 1, 0
20683, 646, 1, 0
21933, 415, 1, 0
22183, 2521, 1, 0
22683, 314, 1, 0
23684, 1410, 1, 0
24434, 1474, 1, 0
24684, 986, 1, 0
24934, 9, 1, 0
25184, 156, 1, 0
25685, 836, 1, 0
25935, 441, 1, 0
26185, 2519, 1, 0
26435, 220, 1, 0
26685, 542, 1, 0
27185, 36, 1, 0
27435, 9, 1, 0
28185, 285, 1, 0
28436, 1614, 1, 0
28686, 880, 1, 0
29686, 697, 1, 0
29936, 385, 1, 0
30186, 559, 1, 0
30436, 1339, 1, 0
31437, 915, 1, 0
31687, 1043, 1, 0
32687, 2572, 1, 0
32937, 411, 1, 0
33187, 1327, 1, 0
33437, 247, 1, 0
33687, 64, 1, 0
34438, 45, 1, 0
35188, 1187, 1, 0
35438, 1863, 1, 0
35688, 100, 1, 0
36938, 36, 1, 0
37189, 1995, 1, 0
