250, 22672, 0, 0
500, 23424, 0, 0
750, 23600, 0, 0
1000, 23216, 0, 0
1250, 24032, 0, 0
1500, 23440, 0, 0
1750, 24592, 0, 0
2000, 23312, 0, 0
2249, 22072, 0, 0
2500, 23872, 0, 0
2750, 23824, 0, 0
3000, 23984, 0, 0
3250, 23536, 0, 0
3500, 22864, 0, 0
3750, 24016, 0, 0
4000, 23968, 0, 0
4250, 23568, 0, 0
4500, 22592, 0, 0
4750, 23808, 0, 0
5000, 23520, 0, 0
5250, 23424, 0, 0
5500, 23728, 0, 0
5750, 24176, 0, 0
6000, 24016, 0, 0
6250, 23984, 0, 0
6500, 22992, 0, 0
6750, 23728, 0, 0
7000, 24032, 0, 0
7250, 22656, 0, 0
7500, 22928, 0, 0
7750, 22336, 0, 0
8001, 22820, 0, 0
8250, 22848, 0, 0
8500, 22720, 0, 0
8750, 21920, 0, 0
9000, 22720, 0, 0
9250, 23264, 0, 0
9500, 22992, 0, 0
9750, 23648, 0, 0
10000, 23616, 0, 0
10250, 22992, 0, 0
10500, 23024, 0, 0
10750, 23872, 0, 0
11000, 22976, 0, 0
11250, 23168, 0, 0
11500, 24272, 0, 0
11750, 23472, 0, 0
12001, 21705, 0, 0
12250, 21648, 0, 0
12500, 22064, 0, 0
12750, 24336, 0, 0
13000, 23808, 0, 0
13250, 23984, 0, 0
13500, 23920, 0, 0
13751, 23266, 0, 0
14000, 23104, 0, 0
14250, 23424, 0, 0
14500, 23536, 0, 0
14750, 23120, 0, 0
15000, 23920, 0, 0
15250, 23488, 0, 0
15500, 23152, 0, 0
15750, 17744, 0, 0
16000, 22256, 0, 0
16250, 23776, 0, 0
16500, 22848, 0, 0
16750, 22720, 0, 0
17000, 23696, 0, 0
17250, 24112, 0, 0
17500, 23904, 0, 0
17750, 23856, 0, 0
18000, 23472, 0, 0
18250, 23312, 0, 0
18500, 23680, 0, 0
18750, 22960, 0, 0
19000, 22960, 0, 0
19250, 22816, 0, 0
19501, 23729, 0, 0
19750, 24064, 0, 0
20000, 23968, 0, 0
20250, 22784, 0, 0
20500, 22864, 0, 0
20750, 23056, 0, 0
21000, 23552, 0, 0
21250, 19072, 0, 0
21500, 22160, 0, 0
21750, 22752, 0, 0
22000, 24000, 0, 0
22250, 23792, 0, 0
22501, 23155, 0, 0
22750, 23136, 0, 0
23000, 22944, 0, 0
23250, 23488, 0, 0
23500, 24288, 0, 0
23750, 23504, 0, 0
24000, 18112, 0, 0
24250, 22848, 0, 0
24500, 23552, 0, 0
24750, 20640, 0, 0
25000, 23568, 0, 0
25250, 23488, 0, 0
25500, 23328, 0, 0
25750, 23952, 0, 0
