1000, 8, 0, 0
1000, 12, 1, 0
1250, 4, 0, 0
1250, 24, 1, 0
1500, 4, 0, 0
1500, 8, 1, 0
1750, 16, 0, 0
2000, 12, 0, 0
2000, 4, 1, 0
2250, 4, 0, 0
2250, 24, 1, 0
2500, 8, 0, 0
2750, 12, 0, 0
2750, 32, 1, 0
3000, 28, 0, 0
3000, 12, 1, 0
3250, 12, 0, 0
3250, 8, 1, 0
3751, 11, 0, 0
3751, 4, 1, 0
3751, 7, 1, 0
4000, 8, 0, 0
5000, 12, 0, 0
5000, 4, 1, 0
5000, 8, 1, 0
5500, 16, 0, 0
5500, 12, 1, 0
5750, 36, 0, 0
5750, 12, 1, 0
6000, 32, 0, 0
6000, 16, 1, 0
6250, 12, 1, 0
6500, 8, 0, 0
6750, 20, 0, 0
6750, 16, 1, 0
7000, 8, 0, 0
7000, 12, 1, 0
7250, 8, 0, 0
7250, 12, 1, 0
7750, 8, 0, 0
7750, 4, 1, 0
7750, 4, 1, 0
8250, 4, 0, 0
8250, 4, 1, 0
8500, 12, 1, 0
8750, 12, 0, 0
9001, 3, 0, 0
9001, 12, 1, 0
9250, 12, 0, 0
9250, 11, 1, 0
9500, 12, 0, 0
9500, 4, 1, 0
9750, 8, 0, 0
9750, 12, 1, 0
10000, 4, 0, 0
10000, 8, 1, 0
10750, 16, 0, 0
10750, 8, 1, 0
11000, 32, 0, 0
11000, 8, 1, 0
11250, 16, 0, 0
11500, 8, 0, 0
11500, 28, 1, 0
11750, 8, 0, 0
11750, 12, 1, 0
12000, 8, 0, 0
12250, 8, 0, 0
12250, 4, 1, 0
12500, 4, 0, 0
12500, 16, 1, 0
13000, 8, 0, 0
13000, 4, 1, 0
13250, 20, 0, 0
13500, 16, 0, 0
13500, 12, 1, 0
13750, 12, 0, 0
13750, 20, 1, 0
14500, 24, 0, 0
14500, 20, 1, 0
14500, 28, 1, 0
14750, 16, 0, 0
14750, 4, 1, 0
15000, 8, 0, 0
15250, 12, 0, 0
15250, 4, 1, 0
15500, 12, 0, 0
15500, 28, 1, 0
15750, 4, 0, 0
15750, 4, 1, 0
16000, 12, 0, 0
16250, 8, 0, 0
16250, 12, 1, 0
16750, 8, 1, 0
17000, 16, 0, 0
17000, 4, 1, 0
17250, 4, 0, 0
17500, 24, 0, 0
17500, 8, 1, 0
17750, 12, 0, 0
17750, 4, 1, 0
18000, 4, 0, 0
18000, 4, 1, 0
18250, 12, 1, 0
18500, 12, 1, 0
18750, 8, 0, 0
19000, 4, 0, 0
19250, 4, 0, 0
19250, 4, 1, 0
19500, 8, 0, 0
19751, 14, 1, 0
20000, 16, 0, 0
20250, 4, 0, 0
20250, 8, 1, 0
20500, 4, 1, 0
20750, 8, 0, 0
21000, 4, 0, 0
21000, 20, 1, 0
21250, 4, 0, 0
21250, 28, 1, 0
21500, 16, 0, 0
22500, 8, 0, 0
22500, 8, 1, 0
22750, 16, 0, 0
22750, 24, 1, 0
23000, 12, 0, 0
23000, 16, 1, 0
23500, 4, 0, 0
23750, 20, 0, 0
23750, 16, 1, 0
24000, 20, 0, 0
24250, 12, 0, 0
24250, 16, 1, 0
24500, 4, 0, 0
24500, 8, 1, 0
25001, 3, 0, 0
25001, 12, 1, 0
25001, 15, 1, 0
25250, 8, 0, 0
25500, 4, 0, 0
25500, 12, 1, 0
25750, 6, 1, 0
26000, 4, 0, 0
26500, 4, 0, 0
26500, 4, 1, 0
26500, 8, 1, 0
26750, 4, 0, 0
27000, 8, 0, 0
27000, 8, 1, 0
27250, 10, 1, 0
27500, 4, 0, 0
28500, 4, 0, 0
28500, 8, 1, 0
28750, 4, 0, 0
28750, 4, 1, 0
29000, 24, 0, 0
29000, 24, 1, 0
29250, 4, 0, 0
29500, 16, 0, 0
29500, 8, 1, 0
29750, 14, 1, 0
30000, 4, 1, 0
30250, 4, 0, 0
30501, 11, 0, 0
30501, 8, 1, 0
31000, 8, 0, 0
31000, 23, 1, 0
31000, 8, 1, 0
31250, 32, 0, 0
31500, 14, 1, 0
31750, 4, 0, 0
32000, 8, 0, 0
32000, 4, 1, 0
32250, 6, 1, 0
32500, 8, 0, 0
32750, 4, 0, 0
33000, 4, 0, 0
33000, 4, 1, 0
33250, 4, 0, 0
33250, 4, 1, 0
34000, 8, 0, 0
34000, 4, 1, 0
34000, 4, 1, 0
34250, 12, 0, 0
34250, 4, 1, 0
34500, 4, 0, 0
34750, 4, 0, 0
34750, 8, 1, 0
35000, 8, 0, 0
35000, 16, 1, 0
35250, 4, 0, 0
35250, 12, 1, 0
35500, 12, 0, 0
35500, 12, 1, 0
35749, 16, 0, 0
35749, 24, 1, 0
36000, 20, 0, 0
36000, 28, 1, 0
36250, 8, 0, 0
36250, 4, 1, 0
36500, 4, 0, 0
36500, 12, 1, 0
36750, 4, 0, 0
36750, 4, 1, 0
37250, 4, 0, 0
38000, 16, 0, 0
38000, 4, 1, 0
38250, 20, 0, 0
38250, 20, 1, 0
38500, 8, 0, 0
38500, 32, 1, 0
38750, 4, 0, 0
39000, 8, 1, 0
39750, 16, 0, 0
39750, 28, 1, 0
40000, 12, 0, 0
40000, 12, 1, 0
40250, 28, 0, 0
40500, 16, 0, 0
40500, 12, 1, 0
40750, 4, 0, 0
40750, 12, 1, 0
41000, 12, 0, 0
41250, 12, 0, 0
41250, 8, 1, 0
41500, 20, 0, 0
41500, 28, 1, 0
41750, 4, 0, 0
41750, 44, 1, 0
42000, 16, 0, 0
42000, 4, 1, 0
42250, 8, 0, 0
42250, 8, 1, 0
42500, 12, 0, 0
42500, 12, 1, 0
42750, 20, 0, 0
42750, 8, 1, 0
43000, 8, 0, 0
43000, 4, 1, 0
43250, 12, 0, 0
43250, 4, 1, 0
43500, 20, 0, 0
43500, 16, 1, 0
43750, 12, 0, 0
44000, 6, 1, 0
44250, 12, 0, 0
44500, 8, 0, 0
44750, 32, 0, 0
44750, 4, 1, 0
45750, 16, 0, 0
45750, 12, 1, 0
45750, 8, 1, 0
46000, 8, 0, 0
46000, 8, 1, 0
46250, 12, 0, 0
46250, 20, 1, 0
46501, 19, 0, 0
46750, 20, 0, 0
46750, 23, 1, 0
47000, 12, 0, 0
47000, 16, 1, 0
47250, 28, 0, 0
47250, 12, 1, 0
47500, 16, 0, 0
47500, 20, 1, 0
47750, 12, 0, 0
47750, 16, 1, 0
48000, 10, 1, 0
48250, 24, 0, 0
48500, 8, 0, 0
48500, 4, 1, 0
48750, 4, 0, 0
49000, 12, 0, 0
49250, 8, 0, 0
49250, 4, 1, 0
49500, 4, 0, 0
49500, 8, 1, 0
49750, 4, 0, 0
49750, 8, 1, 0
50000, 12, 0, 0
50000, 8, 1, 0
50250, 12, 0, 0
50250, 24, 1, 0
50500, 12, 0, 0
50500, 36, 1, 0
51501, 18, 1, 0
51750, 16, 0, 0
51750, 8, 1, 0
52000, 16, 0, 0
52000, 12, 1, 0
52250, 4, 0, 0
52250, 12, 1, 0
52500, 8, 0, 0
52750, 20, 1, 0
53000, 8, 0, 0
53250, 12, 1, 0
53500, 8, 0, 0
53750, 4, 1, 0
54000, 16, 0, 0
54250, 4, 0, 0
54250, 16, 1, 0
54500, 4, 0, 0
54750, 4, 0, 0
55000, 12, 0, 0
55000, 12, 1, 0
55250, 8, 0, 0
55250, 12, 1, 0
55500, 8, 0, 0
55500, 12, 1, 0
55750, 4, 0, 0
55750, 4, 1, 0
56000, 6, 1, 0
56250, 12, 0, 0
57250, 12, 0, 0
57250, 4, 1, 0
57500, 16, 0, 0
57500, 24, 1, 0
57750, 8, 0, 0
57750, 4, 1, 0
58000, 12, 0, 0
58000, 4, 1, 0
58250, 8, 0, 0
58500, 12, 1, 0
58750, 20, 0, 0
59000, 4, 0, 0
59000, 16, 1, 0
59250, 4, 0, 0
59250, 12, 1, 0
60000, 4, 0, 0
60000, 4, 1, 0
1000, 24, 0, 0
1250, 20, 0, 0
1250, 24, 1, 0
1500, 4, 0, 0
1500, 4, 1, 0
1750, 8, 1, 0
2000, 8, 0, 0
2000, 20, 1, 0
2250, 4, 0, 0
2500, 8, 0, 0
2500, 8, 1, 0
2750, 20, 0, 0
2750, 24, 1, 0
3000, 4, 0, 0
3000, 16, 1, 0
3250, 12, 0, 0
3250, 16, 1, 0
3750, 12, 0, 0
3750, 8, 1, 0
4000, 4, 1, 0
5000, 4, 0, 0
5000, 8, 1, 0
5500, 20, 0, 0
5500, 8, 1, 0
5750, 20, 0, 0
5750, 16, 1, 0
6000, 24, 0, 0
6000, 12, 1, 0
6250, 4, 0, 0
