515, 155091, 0, 0
1025, 148872, 0, 0
1541, 148837, 0, 0
2042, 145117, 0, 0
2553, 150588, 0, 0
3054, 151552, 0, 0
3572, 132447, 0, 0
4072, 153600, 0, 0
4578, 150051, 0, 0
5090, 162317, 0, 0
5591, 149205, 0, 0
6101, 170666, 0, 0
6602, 147456, 0, 0
7106, 160827, 0, 0
7607, 149205, 0, 0
8110, 162862, 0, 0
8624, 143719, 0, 0
9128, 154412, 0, 0
9638, 138541, 0, 0
10159, 151630, 0, 0
10677, 150529, 0, 0
11179, 153293, 0, 0
11694, 141172, 0, 0
12201, 147731, 0, 0
12712, 146285, 0, 0
13215, 138433, 0, 0
13735, 144030, 0, 0
14240, 148023, 0, 0
14746, 139912, 0, 0
15258, 134000, 0, 0
15759, 159425, 0, 0
16266, 139636, 0, 0
16773, 151479, 0, 0
17275, 148908, 0, 0
17789, 159688, 0, 0
18291, 159107, 0, 0
18799, 153499, 0, 0
19299, 141312, 0, 0
19806, 143683, 0, 0
20306, 147456, 0, 0
20816, 142836, 0, 0
21324, 171338, 0, 0
21830, 148023, 0, 0
22333, 160827, 0, 0
22843, 150884, 0, 0
23349, 153802, 0, 0
23855, 152079, 0, 0
24359, 160507, 0, 0
24863, 140469, 0, 0
25366, 171346, 0, 0
25887, 139547, 0, 0
26389, 151249, 0, 0
26900, 138270, 0, 0
27402, 159425, 0, 0
27905, 156755, 0, 0
28408, 156755, 0, 0
28914, 158162, 0, 0
29425, 166324, 0, 0
29927, 157381, 0, 0
30439, 158000, 0, 0
30946, 151778, 0, 0
31446, 153600, 0, 0
31948, 151249, 0, 0
32458, 154603, 0, 0
32960, 143073, 0, 0
33462, 150948, 0, 0
33969, 125470, 0, 0
34483, 143719, 0, 0
35405, 155027, 0, 0
35909, 150648, 0, 0
36436, 146007, 0, 0
36942, 143683, 0, 0
37447, 156444, 0, 0
37960, 146000, 0, 0
38480, 135876, 0, 0
38984, 148612, 0, 0
39493, 153196, 0, 0
39998, 166273, 0, 0
40504, 145996, 0, 0
41016, 168000, 0, 0
41535, 144030, 0, 0
42039, 164571, 0, 0
42540, 151552, 0, 0
43046, 147731, 0, 0
43553, 151778, 0, 0
44054, 163512, 0, 0
44563, 130766, 0, 0
45084, 155569, 0, 0
45599, 153400, 0, 0
46105, 152079, 0, 0
46611, 139636, 0, 0
47126, 145431, 0, 0
47628, 148908, 0, 0
48133, 134095, 0, 0
48635, 147161, 0, 0
49149, 141447, 0, 0
49663, 145431, 0, 0
50175, 138270, 0, 0
50676, 159425, 0, 0
51180, 138433, 0, 0
51689, 146860, 0, 0
52191, 155337, 0, 0
52711, 155868, 0, 0
53214, 158791, 0, 0
53736, 147126, 0, 0
54240, 142504, 0, 0
54743, 146868, 0, 0
55247, 150349, 0, 0
55748, 149504, 0, 0
56262, 161684, 0, 0
56765, 150648, 0, 0
57285, 155569, 0, 0
57790, 156444, 0, 0
58300, 150588, 0, 0
58801, 151552, 0, 0
59303, 161147, 0, 0
59811, 141380, 0, 0
