271, 177797, 1, 0
526, 379880, 1, 0
903, 897303, 1, 0
1556, 869333, 1, 0
1669, 744302, 1, 0
1670, 744053, 1, 0
1910, 1395099, 1, 0
2006, 1652905, 1, 0
2634, 1987205, 1, 0
2635, 2225367, 1, 0
3405, 2791544, 1, 0
3406, 3122786, 1, 0
3407, 3333646, 1, 0
3777, 2636577, 1, 0
4128, 1494180, 1, 0
4130, 1494480, 1, 0
4941, 1940530, 1, 0
4963, 1553391, 1, 0
4979, 1566118, 1, 0
5317, 1725236, 1, 0
5318, 1877817, 1, 0
5508, 2100568, 1, 0
5757, 3068268, 1, 0
7105, 2264761, 1, 0
7220, 3810232, 1, 0
7232, 1489600, 1, 0
7232, 1489572, 1, 0
7232, 1475098, 1, 0
7730, 1640145, 1, 0
7738, 1979397, 1, 0
7753, 1987018, 1, 0
8258, 1152711, 1, 0
8258, 1038364, 1, 0
8538, 2402072, 1, 0
8759, 2162297, 1, 0
9256, 2705280, 1, 0
9257, 715587, 1, 0
9832, 2806178, 1, 0
9911, 1088288, 1, 0
10055, 3014867, 1, 0
10293, 609703, 1, 0
10926, 2033587, 1, 0
10928, 5161707, 1, 0
11526, 3803047, 1, 0
11527, 5745071, 1, 0
11528, 2272162, 1, 0
11900, 444572, 1, 0
12109, 1527796, 1, 0
12570, 2139197, 1, 0
12571, 1643346, 1, 0
13085, 2848754, 1, 0
13087, 2119586, 1, 0
13440, 3278798, 1, 0
13567, 3330864, 1, 0
13959, 2374414, 1, 0
14503, 2615461, 1, 0
14504, 1061485, 1, 0
14520, 4395598, 1, 0
14803, 3331927, 1, 0
15112, 1386576, 1, 0
15472, 1707762, 1, 0
15562, 1584885, 1, 0
16061, 2075713, 1, 0
16238, 2996481, 1, 0
16386, 2426079, 1, 0
16671, 2777880, 1, 0
16782, 1924583, 1, 0
17001, 3043544, 1, 0
17490, 2684611, 1, 0
17516, 2161678, 1, 0
21431, 3003087, 1, 0
21432, 7865727, 1, 0
21433, 5871028, 1, 0
21434, 7865594, 1, 0
21434, 8194796, 1, 0
21434, 5196097, 1, 0
21434, 5048136, 1, 0
21434, 5871399, 1, 0
21435, 5869841, 1, 0
21435, 5801070, 1, 0
21435, 6931867, 1, 0
21435, 6930794, 1, 0
21435, 6915726, 1, 0
21435, 6915353, 1, 0
22235, 5563085, 1, 0
22238, 5804657, 1, 0
22795, 6121291, 1, 0
22829, 33335, 1, 0
22857, 27778, 1, 0
22873, 16838, 1, 0
22890, 16499, 1, 0
23089, 6306713, 1, 0
23470, 6306390, 1, 0
23503, 6197662, 1, 0
23913, 2270593, 1, 0
24161, 1960385, 1, 0
24480, 1945690, 1, 0
24592, 2200615, 1, 0
24891, 1165900, 1, 0
25019, 1040524, 1, 0
25300, 1167143, 1, 0
25692, 1828193, 1, 0
25891, 2581736, 1, 0
26120, 4314803, 1, 0
26373, 2631815, 1, 0
26551, 2081601, 1, 0
26771, 1285313, 1, 0
27414, 1040295, 1, 0
27414, 1039232, 1, 0
27528, 3795812, 1, 0
27932, 2002480, 1, 0
28057, 1921815, 1, 0
28598, 1512014, 1, 0
28599, 3578382, 1, 0
29275, 1178148, 1, 0
29276, 1178277, 1, 0
29277, 1178110, 1, 0
29523, 2289089, 1, 0
29800, 2191159, 1, 0
30514, 970854, 1, 0
30630, 924264, 1, 0
