261, 105702, 0, 0
261, 108515, 1, 0
523, 187431, 0, 0
523, 197187, 1, 0
819, 200008, 0, 0
819, 212531, 1, 0
1069, 177735, 0, 0
1069, 176307, 1, 0
1320, 198090, 0, 0
1320, 202264, 1, 0
1571, 206548, 0, 0
1571, 218435, 1, 0
1822, 215482, 0, 0
1822, 226919, 1, 0
2079, 168076, 0, 0
2079, 184283, 1, 0
2344, 201252, 0, 0
2344, 226049, 1, 0
2610, 195277, 0, 0
2610, 203135, 1, 0
2866, 188819, 0, 0
2866, 201602, 1, 0
3118, 228707, 0, 0
3118, 228410, 1, 0
3374, 184510, 0, 0
3374, 197423, 1, 0
3626, 166763, 0, 0
3626, 176555, 1, 0
3888, 158017, 0, 0
3888, 172894, 1, 0
4150, 190895, 0, 0
4150, 203953, 1, 0
4403, 253050, 0, 0
4403, 269117, 1, 0
4662, 241745, 0, 0
4662, 252020, 1, 0
4923, 177265, 0, 0
4923, 187735, 1, 0
5175, 178441, 0, 0
5175, 183992, 1, 0
5425, 216151, 0, 0
5425, 228301, 1, 0
5676, 184243, 0, 0
5676, 189321, 1, 0
5937, 171618, 0, 0
5937, 172153, 1, 0
6195, 184257, 0, 0
6195, 199930, 1, 0
6460, 195396, 0, 0
6460, 201903, 1, 0
6712, 191522, 0, 0
6712, 203185, 1, 0
6970, 197888, 0, 0
6970, 196088, 1, 0
7222, 153830, 0, 0
7222, 159616, 1, 0
7472, 213606, 0, 0
7472, 222867, 1, 0
7734, 260060, 0, 0
7734, 268120, 1, 0
7986, 289629, 0, 0
7986, 283602, 1, 0
8249, 246406, 0, 0
8249, 256802, 1, 0
8499, 204505, 0, 0
8499, 202943, 1, 0
8759, 191494, 0, 0
8759, 202929, 1, 0
9013, 168956, 0, 0
9013, 178281, 1, 0
9311, 218821, 0, 0
9311, 232470, 1, 0
9566, 232263, 0, 0
9566, 234791, 1, 0
9837, 228490, 0, 0
9837, 237146, 1, 0
10089, 237493, 0, 0
10089, 267357, 1, 0
10366, 244765, 0, 0
10366, 265411, 1, 0
10618, 192937, 0, 0
10618, 208121, 1, 0
10878, 180307, 0, 0
10878, 193092, 1, 0
11138, 206134, 0, 0
11138, 207596, 1, 0
11405, 207282, 0, 0
11405, 212726, 1, 0
11656, 238773, 0, 0
11656, 246381, 1, 0
11960, 212561, 0, 0
11960, 222441, 1, 0
12223, 261535, 0, 0
12223, 268118, 1, 0
12477, 187693, 0, 0
12477, 206381, 1, 0
12727, 84556, 0, 0
12727, 210057, 1, 0
12991, 34742, 0, 0
12991, 83725, 1, 0
13253, 191849, 0, 0
13253, 187865, 1, 0
13534, 194410, 0, 0
13534, 201435, 1, 0
13815, 180756, 0, 0
13815, 193475, 1, 0
14077, 147609, 0, 0
14077, 155846, 1, 0
14357, 206426, 0, 0
14357, 218372, 1, 0
14624, 232416, 0, 0
14624, 239894, 1, 0
14885, 187533, 0, 0
14885, 191330, 1, 0
15137, 196615, 0, 0
15137, 214191, 1, 0
15397, 210229, 0, 0
15397, 220319, 1, 0
15649, 212162, 0, 0
15649, 209894, 1, 0
15910, 223420, 0, 0
15910, 236569, 1, 0
16161, 171965, 0, 0
16161, 179365, 1, 0
16423, 144745, 0, 0
16423, 152808, 1, 0
16694, 204864, 0, 0
16694, 234014, 1, 0
16955, 192511, 0, 0
16955, 202455, 1, 0
17216, 171454, 0, 0
17216, 169833, 1, 0
17475, 234686, 0, 0
17475, 245009, 1, 0
17732, 304027, 0, 0
17732, 316187, 1, 0
17983, 240817, 0, 0
17983, 245882, 1, 0
18247, 218105, 0, 0
18247, 233392, 1, 0
18520, 156987, 0, 0
18520, 171330, 1, 0
18781, 197768, 0, 0
18781, 223831, 1, 0
19061, 161645, 0, 0
19061, 184428, 1, 0
19314, 322907, 0, 0
19314, 334528, 1, 0
19575, 241236, 0, 0
19575, 259183, 1, 0
19837, 224357, 0, 0
19837, 237591, 1, 0
20099, 200957, 0, 0
20099, 211604, 1, 0
20351, 187935, 0, 0
20351, 188108, 1, 0
20603, 190039, 0, 0
20603, 200737, 1, 0
20854, 193445, 0, 0
20854, 202150, 1, 0
21105, 205769, 0, 0
21105, 205353, 1, 0
21357, 194829, 0, 0
21357, 205758, 1, 0
21611, 215717, 0, 0
21611, 224127, 1, 0
21870, 188696, 0, 0
21870, 188340, 1, 0
22131, 227132, 0, 0
22131, 205088, 1, 0
22393, 220723, 0, 0
22393, 216817, 1, 0
22665, 212922, 0, 0
22665, 208914, 1, 0
22918, 206631, 0, 0
22918, 209909, 1, 0
23170, 197556, 0, 0
23170, 203865, 1, 0
23422, 178642, 0, 0
23422, 189331, 1, 0
23674, 171213, 0, 0
23674, 194026, 1, 0
23936, 215136, 0, 0
23936, 217966, 1, 0
24201, 185835, 0, 0
24201, 203268, 1, 0
24452, 245081, 0, 0
24452, 256707, 1, 0
24716, 199484, 0, 0
24716, 196213, 1, 0
24971, 26842, 0, 0
24971, 108880, 1, 0
25244, 100390, 0, 0
25244, 74582, 1, 0
25515, 220085, 0, 0
25515, 216083, 1, 0
25786, 183229, 0, 0
25786, 199523, 1, 0
26057, 205826, 0, 0
26057, 213770, 1, 0
26338, 167616, 0, 0
26338, 168343, 1, 0
26620, 204503, 0, 0
26620, 215302, 1, 0
26881, 162699, 0, 0
26881, 166802, 1, 0
27142, 149056, 0, 0
27142, 163502, 1, 0
27403, 182568, 0, 0
27403, 189015, 1, 0
27664, 187445, 0, 0
27664, 201014, 1, 0
27916, 233193, 0, 0
27916, 245850, 1, 0
28177, 165147, 0, 0
28177, 163576, 1, 0
28428, 198834, 0, 0
28428, 208548, 1, 0
28689, 207886, 0, 0
28689, 212431, 1, 0
28940, 185098, 0, 0
28940, 189319, 1, 0
29191, 166174, 0, 0
29191, 182107, 1, 0
29443, 195506, 0, 0
29443, 206306, 1, 0
29694, 215563, 0, 0
29694, 229955, 1, 0
29945, 179634, 0, 0
29945, 187798, 1, 0
30206, 179626, 0, 0
30206, 192065, 1, 0
30467, 252360, 0, 0
30467, 258401, 1, 0
30719, 198982, 0, 0
30719, 216995, 1, 0
30970, 175213, 0, 0
30970, 185090, 1, 0
31232, 160216, 0, 0
31232, 176961, 1, 0
31484, 144405, 0, 0
31484, 165038, 1, 0
31735, 165346, 0, 0
31735, 184277, 1, 0
31997, 187669, 0, 0
31997, 193503, 1, 0
32258, 211528, 0, 0
32258, 222775, 1, 0
32510, 203655, 0, 0
32510, 218427, 1, 0
32771, 160973, 0, 0
32771, 175367, 1, 0
33022, 197115, 0, 0
33022, 200032, 1, 0
33281, 172857, 0, 0
33281, 180130, 1, 0
33533, 155161, 0, 0
33533, 170652, 1, 0
33794, 169404, 0, 0
33794, 171490, 1, 0
34046, 152178, 0, 0
34046, 163566, 1, 0
34308, 177321, 0, 0
34308, 179349, 1, 0
34569, 198593, 0, 0
34569, 210489, 1, 0
34830, 170901, 0, 0
34830, 182429, 1, 0
35093, 158530, 0, 0
35093, 174518, 1, 0
35344, 173702, 0, 0
35344, 182425, 1, 0
35600, 200806, 0, 0
35600, 205195, 1, 0
35862, 172337, 0, 0
35862, 176367, 1, 0
36117, 31951, 0, 0
36117, 100484, 1, 0
36372, 133923, 0, 0
36372, 111848, 1, 0
36629, 183825, 0, 0
36629, 194196, 1, 0
36887, 164274, 0, 0
36887, 178887, 1, 0
37142, 237464, 0, 0
37142, 246091, 1, 0
37394, 187090, 0, 0
37394, 205966, 1, 0
37652, 155869, 0, 0
37652, 164114, 1, 0
37911, 150490, 0, 0
37911, 154602, 1, 0
38171, 189499, 0, 0
38171, 196830, 1, 0
38439, 179884, 0, 0
38439, 189416, 1, 0
38700, 212882, 0, 0
38700, 207024, 1, 0
38951, 178153, 0, 0
38951, 189530, 1, 0
39214, 243095, 0, 0
39214, 253869, 1, 0
39473, 221690, 0, 0
39473, 234537, 1, 0
39727, 168394, 0, 0
39727, 179491, 1, 0
39986, 185385, 0, 0
39986, 181572, 1, 0
40252, 170340, 0, 0
40252, 180986, 1, 0
40503, 181084, 0, 0
40503, 183072, 1, 0
40764, 146058, 0, 0
40764, 155813, 1, 0
41027, 157557, 0, 0
41027, 163531, 1, 0
41281, 206537, 0, 0
41281, 209547, 1, 0
41540, 185322, 0, 0
41540, 185055, 1, 0
41790, 197238, 0, 0
41790, 208772, 1, 0
42053, 176007, 0, 0
42053, 184068, 1, 0
42312, 178277, 0, 0
42312, 193595, 1, 0
42562, 148467, 0, 0
42562, 156291, 1, 0
42819, 171643, 0, 0
42819, 184544, 1, 0
43074, 138871, 0, 0
43074, 147552, 1, 0
43333, 128112, 0, 0
43333, 134342, 1, 0
43592, 180079, 0, 0
43592, 205906, 1, 0
43850, 153661, 0, 0
43850, 172639, 1, 0
44101, 184215, 0, 0
44101, 195786, 1, 0
44359, 191667, 0, 0
44359, 207243, 1, 0
44619, 174152, 0, 0
44619, 183733, 1, 0
44869, 152847, 0, 0
44869, 151284, 1, 0
45198, 151566, 0, 0
45198, 475339, 1, 0
45462, 377739, 0, 0
45462, 353192, 1, 0
45717, 192382, 0, 0
45717, 193113, 1, 0
45972, 196220, 0, 0
45972, 193973, 1, 0
46654, 137648, 0, 0
46654, 174692, 1, 0
46905, 478019, 0, 0
46905, 461175, 1, 0
47563, 150139, 0, 0
47563, 176395, 1, 0
47813, 508630, 0, 0
47813, 566024, 1, 0
48070, 167119, 0, 0
48070, 170096, 1, 0
48870, 103310, 0, 0
48870, 211932, 1, 0
49122, 283822, 0, 0
49122, 491488, 1, 0
49380, 169136, 0, 0
49380, 170745, 1, 0
50019, 167904, 0, 0
50019, 294309, 1, 0
50281, 576863, 0, 0
50281, 562280, 1, 0
50557, 151181, 0, 0
50557, 165287, 1, 0
51297, 158834, 0, 0
51297, 196656, 1, 0
51549, 803657, 0, 0
51549, 803428, 1, 0
51808, 268312, 0, 0
51808, 362544, 1, 0
52067, 151003, 0, 0
52067, 164357, 1, 0
52780, 139569, 0, 0
52780, 217090, 1, 0
53030, 819161, 0, 0
53030, 790698, 1, 0
53292, 121075, 0, 0
53292, 122168, 1, 0
53543, 170789, 0, 0
53543, 186484, 1, 0
54159, 117867, 0, 0
54159, 264385, 1, 0
54410, 448356, 0, 0
54410, 481671, 1, 0
54677, 183932, 0, 0
54677, 190033, 1, 0
54936, 149452, 0, 0
54936, 156597, 1, 0
55520, 171323, 0, 0
55520, 468896, 1, 0
55809, 643438, 0, 0
55809, 522083, 1, 0
56593, 180193, 0, 0
56593, 212541, 1, 0
56844, 548931, 0, 0
56844, 581104, 1, 0
57407, 159117, 0, 0
57407, 431129, 1, 0
57661, 659568, 0, 0
57661, 742497, 1, 0
58454, 196987, 0, 0
58454, 216621, 1, 0
58708, 815492, 0, 0
58708, 822188, 1, 0
58993, 216289, 0, 0
58993, 301472, 1, 0
59785, 183824, 0, 0
59785, 339119, 1, 0
60766, 941885, 0, 0
60766, 903623, 1, 0
60766, 867449, 0, 0
60766, 907931, 1, 0
